transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0000454,2020-05-28,P037385,S001,C022060,2,,1
T0000455,2020-01-20,P041145,S003,C021453,4,0.0,0
T0000456,2022-07-27,P046612,S004,C019309,1,0.2,0
T0000457,2023-06-26,P047650,S005,C000522,1,0.0,1
T0000458,2023-02-27,P028535,S002,C006757,4,0.0,1
T0000459,2020-07-23,P029592,S005,C018812,2,0.3,0
T0000460,2020-05-30,P037263,S005,C014154,3,0.2,0
T0000461,2023-01-06,P006865,S004,C008093,1,0.0,0
T0000462,2021-03-12,P016789,S002,C019129,3,0.3,0
T0000463,2022-11-02,P016499,S003,C024159,3,0.0,0
T0000464,2021-06-27,P045474,S002,C000775,4,0.1,0
T0000465,2020-09-28,P048988,S001,C012909,3,0.0,0
T0000466,2021-12-15,P025438,S001,C003403,3,0.0,0
T0000467,2024-12-09,P046528,S001,C023665,4,0.0,1
T0000468,2020-05-20,P026574,S002,C002917,3,0.0,0
T0000469,2024-12-05,P040141,S004,C019735,3,0.0,0
T0000470,2021-05-15,P020832,S003,C004437,2,0.0,0
T0000471,2022-01-26,P002032,S005,C017648,1,0.0,0
T0000472,2021-08-06,P039045,S004,C010381,3,0.0,0
T0000473,2020-11-19,P040246,S003,C002497,3,0.1,0
T0000474,2022-06-16,P007397,S005,C022402,1,0.0,1
T0000475,2024-09-03,P029660,S003,C023517,1,0.0,0
T0000476,2023-01-17,P026296,S003,C008835,3,0.0,0
T0000477,2023-12-11,P004294,S004,C022496,1,0.0,0
T0000478,2021-09-11,P022282,S002,,1,0.1,0
T0000479,2023-06-06,P021498,S002,C015974,3,0.2,0
T0000480,2024-07-10,P027751,S003,C003152,1,0.3,0
T0000481,2023-09-01,P014035,S002,C007098,4,0.1,0
T0000482,2022-12-19,P021799,S001,C016144,2,0.3,1
T0000483,2020-01-17,P005348,S002,C017018,3,0.0,0
T0000484,2023-09-29,P008820,S001,C012656,2,0.0,0
T0000485,2024-07-31,P044971,S002,C006150,4,0.1,0
T0000486,2023-02-09,P046296,S004,C012076,2,0.0,0
T0000487,2021-09-05,P009847,S001,C024013,1,0.0,0
T0000488,2023-09-20,P024873,S002,C008123,1,0.2,0
T0000489,2020-07-31,P016551,S002,C010919,4,0.0,0
T0000490,2024-12-03,P031861,S003,C003018,1,0.2,0
T0000491,2020-10-02,P008708,S001,C021085,2,0.1,0
T0000492,2021-06-25,P013333,S002,C006821,4,0.0,0
T0000493,2020-08-24,P038693,S001,,3,0.1,0
T0000494,2024-12-27,P005825,S003,C012965,2,0.0,0
T0000495,2020-08-07,P011867,S002,C003116,2,0.1,0
T0000496,2024-02-29,P041144,S004,C000238,4,0.0,0
T0000497,2023-02-07,P012308,S003,C019253,2,0.2,1
T0000498,2020-11-14,P047508,S001,C014251,4,0.0,0
T0000499,2021-07-11,P047789,S005,C020515,1,0.0,0
T0000500,2021-07-31,P039870,S001,C002893,1,0.1,0
T0000501,2023-05-23,P009945,S003,C022987,2,0.0,0
T0000502,2021-03-07,P027403,S005,C006058,2,0.0,0
T0000503,2024-01-09,P049071,S005,C023480,4,0.0,0
T0000504,2021-12-03,P042935,S004,C011507,4,0.1,0
T0000505,2021-02-20,P020258,S001,C015217,1,0.0,1
T0000506,2023-11-08,P020456,S003,C018413,4,0.1,0
T0000507,2023-07-22,P030381,S005,C016955,4,0.0,0
T0000508,2024-10-12,P000559,S002,C007946,2,0.0,0
T0000509,2021-06-24,P020822,S002,C006597,2,0.0,0
T0000510,2022-11-01,P007429,S005,C013243,4,0.0,0
T0000511,2022-09-27,P041111,S004,C020228,2,0.0,0
T0000512,2021-05-29,P008198,S004,C019095,4,0.2,0
T0000513,2024-09-28,P015239,S002,C014827,2,0.0,1
T0000514,2020-04-14,P047084,S005,C021590,2,0.3,0
T0000515,2020-07-08,P013377,S001,C016894,4,0.0,0
T0000516,2023-07-23,P035541,S004,C010772,2,0.2,0
T0000517,2022-05-17,P020784,S003,C014488,1,0.1,1
T0000518,2024-08-25,P030715,S004,C011590,4,0.0,0
T0000519,2021-07-20,P046300,S002,C014142,3,0.0,0
T0000520,2020-03-31,P046110,S004,C008167,1,0.3,0
T0000521,2020-01-08,P019186,S001,,4,0.3,0
T0000522,2021-11-14,P040344,S002,C010180,3,0.0,0
T0000523,2024-04-28,P036674,S003,C021191,3,0.0,0
T0000524,2020-09-24,P013723,S001,C005912,2,0.0,0
T0000525,2023-07-28,P038648,S004,C000928,2,0.0,0
T0000526,2021-06-20,P017028,S002,C023066,2,0.3,0
T0000527,2020-11-26,P031273,S004,C000333,1,0.2,0
T0000528,2024-02-27,P030980,S001,C016716,3,0.1,0
T0000529,2022-06-23,P005930,S005,C008046,1,0.0,0
T0000530,2023-02-03,P041600,S002,C018690,1,0.3,0
T0000531,2023-12-16,P009550,S005,C022141,2,0.1,0
T0000532,2022-05-25,P022763,S005,C016851,1,0.1,0
T0000533,2023-02-22,P027508,S001,C015167,1,0.0,1
T0000534,2020-01-20,P039469,S004,C016690,4,0.0,0
T0000535,2020-08-17,P014511,S002,C017742,3,0.0,0
T0000536,2020-06-03,P019490,S004,C024330,3,0.1,0
T0000537,2024-12-13,P000199,S002,C004963,3,0.0,0
T0000538,2023-11-16,P024103,S005,C022842,4,0.0,0
T0000539,2020-11-01,P001983,S003,C020575,3,0.2,0
T0000540,2023-01-22,P002149,S001,C014131,1,0.0,0
T0000541,2020-03-14,P042243,S005,C009974,4,0.0,0
T0000542,2024-09-05,P022466,S003,C010073,1,0.0,0
T0000543,2022-01-26,P034174,S001,C017793,3,0.0,0
T0000544,2023-04-07,P015693,S003,C021959,1,0.1,0
T0000545,2023-02-05,P036130,S004,C020855,4,0.2,0
T0000546,2020-10-30,P018192,S004,C020449,2,0.0,0
T0000547,2022-05-30,P002805,S004,C005761,1,0.2,0
T0000548,2020-09-18,P008334,S002,C015705,3,0.0,0
T0000549,2020-03-26,P022638,S004,C021098,1,0.1,0
T0000550,2021-09-23,P025239,S002,C002906,2,0.1,0
T0000551,2022-01-16,P001765,S004,C019212,3,0.0,0
T0000552,2024-06-18,P004921,S003,C009280,1,0.1,0
T0000553,2024-10-28,P014066,S002,C007196,3,0.3,0
T0000554,2020-03-22,P008608,S002,C016740,3,0.0,1
T0000555,2022-01-02,P043697,S003,,1,0.0,0
T0000556,2021-03-06,P019981,S005,C015243,4,0.0,0
T0000557,2023-10-28,P015944,S004,C024715,3,0.0,0
T0000558,2021-05-26,P015464,S003,C015775,2,0.0,0
T0000559,2023-09-27,P037312,S002,C002747,3,0.1,0
T0000560,2020-07-29,P002538,S005,C017949,2,0.3,0
T0000561,2021-12-25,P040737,S001,C017910,4,0.1,0
T0000562,2024-05-16,P011196,S001,C013703,1,0.0,0
T0000563,2023-02-20,P004700,S003,C002917,2,0.0,0
T0000564,2024-12-15,P024526,S003,C014676,4,0.3,0
T0000565,2024-11-26,P001400,S003,C018835,2,0.1,0
T0000566,2022-04-12,P035604,S002,C011919,2,0.1,1
T0000567,2023-06-25,P004655,S004,C008588,1,0.0,0
T0000568,2024-03-14,P010049,S004,C024125,2,0.0,0
T0000569,2020-11-12,P028670,S003,C002062,3,0.0,0
T0000570,2021-04-29,P007984,S002,C000525,2,0.0,0
T0000571,2024-11-05,P005700,S004,C007856,4,0.0,1
T0000572,2020-11-28,P024525,S002,C024969,2,0.0,0
T0000573,2024-06-26,P038879,S004,C022318,2,0.0,1
T0000574,2024-07-18,P021914,S001,C012256,4,,0
T0000575,2020-12-28,P022972,S005,C002991,3,0.0,0
T0000576,2024-12-10,P049727,S003,C016847,1,0.0,0
T0000577,2022-04-24,P016714,S004,C024329,2,0.2,0
T0000578,2020-02-20,P023314,S001,C005421,2,0.0,0
T0000579,2021-01-02,P042078,S003,C020903,2,0.0,0
T0000580,2024-02-17,P030700,S003,C007946,2,0.1,0
T0000581,2021-11-11,P028476,S004,C008046,3,0.0,1
T0000582,2024-05-21,P021577,S001,C005846,4,0.1,0
T0000583,2022-04-23,P017543,S002,C021956,3,0.0,0
T0000584,2024-06-30,P009011,S002,C013899,4,0.0,0
T0000585,2023-10-03,P048190,S999,C017307,3,0.1,0
T0000586,2024-11-04,P006906,S002,C001048,2,0.0,0
T0000587,2024-02-14,P025012,S002,C021699,2,0.2,0
T0000588,2024-07-18,P024182,S004,C024163,2,0.1,0
T0000589,2021-05-23,P044960,S001,C008395,4,,0
T0000590,2021-06-30,P026796,S001,C005827,3,0.1,0
T0000591,2020-11-22,P032704,S004,C007499,3,0.0,0
T0000592,2024-05-31,P045064,S004,C003128,2,0.0,0
T0000593,2023-12-07,P006602,S005,C010653,3,0.0,0
T0000594,2020-08-09,P033691,S003,,3,0.0,0
T0000595,2022-02-22,P006947,S003,C022354,1,0.1,0
T0000596,2024-11-21,P004003,S002,C012165,2,0.2,0
T0000597,2020-03-20,P049021,S004,C010390,3,0.2,0
T0000598,2024-10-24,P012656,S003,C002902,3,0.0,1
T0000599,2022-08-21,P019889,S002,C000517,1,0.1,1
T0000600,2021-03-31,P042322,S001,C003946,1,0.1,0
T0000601,2021-02-12,P031350,S002,C022492,2,0.0,0
T0000602,2024-07-30,P038960,S004,C013998,4,0.0,0
T0000603,2022-07-31,P037795,S001,C024427,4,0.0,0
T0000604,2021-12-17,P045670,S005,C015619,1,0.0,1
T0000605,2021-09-17,P031562,S005,,1,0.0,0
T0000606,2024-08-07,P036734,S004,C023319,3,0.0,1
T0000607,2024-06-16,P017843,S001,C000582,2,0.3,0
T0000608,2024-11-19,P000994,S005,C022155,1,0.1,0
T0000609,2021-04-11,P045418,S004,C022596,1,0.0,1
T0000610,2021-04-01,P015039,S002,C022025,2,0.1,0
T0000611,2020-02-18,P005756,S003,C007155,2,0.2,0
T0000612,2023-09-13,P009584,S002,C013623,4,0.0,0
T0000613,2021-01-30,P044526,S005,C010087,3,0.0,0
T0000614,2022-03-27,P012837,S005,C009673,4,0.3,0
T0000615,2021-11-03,P042741,S004,C002836,4,0.0,0
T0000616,2021-07-24,P039865,S005,C000467,4,0.3,0
T0000617,2024-11-05,P004204,S004,C009244,4,0.0,0
T0000618,2020-05-22,P040067,S003,C018202,2,0.0,1
T0000619,2024-05-02,P038109,S001,C013523,1,0.0,0
T0000620,2021-07-25,P017796,S001,C007676,4,0.1,0
T0000621,2021-12-20,P002026,S005,C023386,2,,1
T0000622,2023-08-06,P020267,S001,C012863,1,0.0,0
T0000623,2022-11-09,P010721,S003,C014523,2,0.0,0
T0000624,2022-03-29,P047091,S004,C003348,2,0.3,0
T0000625,2023-10-23,P038512,S003,C011017,4,0.0,0
T0000626,2024-09-23,P003452,S002,C013633,2,0.1,0
T0000627,2023-01-03,P009281,S001,C008511,3,0.1,0
T0000628,2021-11-09,P020270,S003,C019967,3,0.0,0
T0000629,2020-02-26,P016990,S005,C005322,1,0.0,1
T0000630,2020-08-24,P022211,S001,C004832,4,0.0,0
T0000631,2024-12-01,P043003,S002,C022380,2,0.3,0
T0000632,2021-06-18,P015052,S004,C024276,1,0.0,0
T0000633,2020-12-31,P011631,S001,C023734,3,0.0,0
T0000634,2023-04-04,P021293,S001,C015322,2,0.0,0
T0000635,2021-06-27,P040617,S003,C010266,1,0.0,0
T0000636,2020-03-19,P003692,S005,C006999,2,,0
T0000637,2020-08-10,P009536,S003,C023310,2,0.0,0
T0000638,2023-05-06,P023265,S004,C004573,1,,0
T0000639,2022-06-08,P023980,S001,C015878,4,0.0,0
T0000640,2021-12-08,P011345,S001,C001043,2,0.0,1
T0000641,2024-02-01,P000503,S001,C008144,3,0.1,0
T0000642,2024-05-29,P021735,S002,C024762,4,0.2,0
T0000643,2021-10-04,P027802,S002,C023918,3,0.0,0
T0000644,2022-06-12,P035265,S002,C003555,4,0.1,0
T0000645,2023-05-26,P031933,S003,C001008,4,0.0,0
T0000646,2022-11-13,P019877,S002,C003213,2,0.0,0
T0000647,2020-08-24,P049526,S004,C022079,2,0.1,0
T0000648,2022-02-27,P034159,S001,C015206,1,0.2,0
T0000649,2023-03-26,P033416,S004,C004771,1,0.0,0
T0000650,2021-01-24,P016669,S001,C004982,3,0.0,0
T0000651,2021-06-05,P049873,S001,C024360,3,,0
T0000652,2020-03-31,P034241,S002,C008281,4,0.0,0
T0000653,2023-12-22,P005222,S001,C005338,4,0.1,0
T0000654,2022-06-12,P027809,S003,C022800,3,0.2,0
T0000655,2020-01-04,P049986,S002,C022243,2,0.1,0
T0000656,2022-11-30,P043139,S005,C000124,3,0.0,0
T0000657,2024-07-09,P034802,S003,C023511,4,0.1,0
T0000658,2023-01-07,P004223,S003,C002553,2,0.0,0
T0000659,2023-11-07,P028018,S003,C000969,2,0.1,0
T0000660,2024-01-13,P037534,S005,C014619,1,0.1,0
T0000661,2024-02-28,P008612,S003,C022925,3,0.0,0
T0000662,2024-02-18,P002370,S004,C011273,1,0.1,0
T0000663,2023-10-05,P038820,S005,C006205,4,0.0,1
T0000664,2021-02-07,P046911,S001,C017058,3,0.1,0
T0000665,2022-01-15,P001203,S001,C012487,4,0.0,0
T0000666,2022-06-02,P024029,S003,C015296,4,0.0,0
T0000667,2020-05-23,P005133,S001,C021642,4,0.1,0
T0000668,2023-09-22,P021407,S001,C017279,1,0.0,0
T0000669,2021-11-07,P031151,S005,C010449,2,0.1,0
T0000670,2023-06-30,P006587,S001,,1,0.0,0
T0000671,2021-10-04,P017482,S001,C007490,2,0.0,0
T0000672,2023-09-20,P002708,S005,C002287,3,0.1,0
T0000673,2024-10-02,P032452,S004,C017519,2,0.0,0
T0000674,2020-09-12,P041912,S001,C021779,3,0.0,0
T0000675,2024-01-14,P023121,S003,C011571,3,0.2,0
T0000676,2021-09-07,P016304,S004,C023539,4,0.1,0
T0000677,2022-11-04,P021547,S004,C009800,2,0.0,0
T0000678,2021-09-25,P025769,S005,C013849,2,0.0,0
T0000679,2023-09-27,P028557,S001,C018520,3,0.0,0
T0000680,2022-04-16,P017642,S005,C019356,2,0.0,1
T0000681,2021-10-30,P019194,S002,,1,0.0,0
T0000682,2022-04-04,P041494,S003,C019755,4,0.0,1
T0000683,2023-11-28,P020778,S005,C007985,3,0.0,0
T0000684,2021-08-28,P009802,S002,C005382,4,0.0,0
T0000685,2023-02-09,P014875,S005,C018004,2,0.0,0
T0000686,2020-09-17,P042936,S002,C003452,1,0.1,0
T0000687,2021-01-27,P049437,S001,C013411,2,0.0,0
T0000688,2022-05-11,P033961,S004,C005212,2,,0
T0000689,2023-09-23,P015851,S004,C021467,1,0.0,0
T0000690,2022-02-15,P025169,S001,C003671,2,0.0,0
T0000691,2023-10-19,P047291,S005,C015856,3,0.0,0
T0000692,2024-03-12,P041571,S002,C015520,1,0.1,0
T0000693,2020-12-22,P029060,S005,C006779,1,0.0,0
T0000694,2023-06-14,P038845,S001,C003248,1,0.0,0
T0000695,2023-03-11,P049802,S001,C002837,3,0.1,0
T0000696,2021-09-08,P046221,S001,C006032,3,0.0,0
T0000697,2022-04-11,P046263,S005,C010179,4,0.0,0
T0000698,2023-01-27,P016142,S003,C013082,1,0.0,0
T0000699,2024-09-03,P029702,S002,C017247,4,0.0,0
T0000700,2020-01-01,P004081,S003,C015637,4,0.0,0
T0000701,2021-09-14,P042957,S004,C013598,1,0.2,0
T0000702,2021-08-10,P030410,S004,C006223,1,0.0,0
T0000703,2021-03-06,P022992,S004,C010431,3,,0
T0000704,2022-05-30,P024002,S004,C004302,1,0.0,0
T0000705,2024-05-28,P048013,S005,C013683,1,0.1,0
T0000706,2023-04-02,P047565,S003,C011962,3,0.3,0
T0000707,2023-05-27,P002251,S004,C016897,2,0.0,1
T0000708,2023-09-02,P003394,S001,C020244,2,0.0,0
T0000709,2021-10-21,P023778,S002,C008443,2,0.0,0
T0000710,2022-08-10,P016290,S003,C001836,1,0.2,0
T0000711,2022-06-23,P049699,S004,C013069,1,0.0,0
T0000712,2022-06-24,P006882,S002,C022628,2,0.0,0
T0000713,2023-10-15,P037199,S005,C024279,2,0.0,0
T0000714,2021-03-13,P006577,S001,C011138,3,0.1,0
T0000715,2022-11-12,P030776,S004,C015154,3,0.0,0
T0000716,2022-08-27,P041302,S004,C007064,4,0.0,0
T0000717,2024-06-13,P024703,S001,C004127,3,0.1,0
T0000718,2024-06-18,P032377,S005,C024432,3,0.0,0
T0000719,2024-02-16,P011361,S005,C015481,4,0.0,0
T0000720,2020-12-13,P049407,S005,C011112,4,0.0,0
T0000721,2023-09-11,P004311,S001,C004215,2,0.1,0
T0000722,2020-06-22,P041733,S001,C020586,2,0.1,0
T0000723,2021-08-04,P009353,S003,C008261,3,0.0,1
T0000724,2022-11-21,P029429,S005,C011906,1,0.1,0
T0000725,2023-09-21,P048561,S003,C013715,4,0.0,0
T0000726,2023-07-20,P046389,S003,C018472,3,0.2,0
T0000727,2023-06-22,P018601,S002,C022443,4,0.0,0
T0000728,2021-11-17,P020001,S005,C015392,4,0.0,0
T0000729,2020-07-10,P004629,S001,C012499,3,0.0,0
T0000730,2024-08-03,P030008,S001,C008363,4,0.1,0
T0000731,2024-03-18,P023147,S003,C007528,3,0.0,0
T0000732,2021-04-26,P006742,S001,C007840,4,0.0,1
T0000733,2023-10-09,P003192,S002,C002927,2,0.2,0
T0000734,2021-09-27,P026636,S004,C022754,2,0.0,0
T0000735,2021-04-05,P046000,S002,C008976,1,0.1,0
T0000736,2024-07-09,P004756,S003,C000839,1,0.1,0
T0000737,2021-02-11,P019925,S005,C007749,4,0.0,0
T0000738,2020-10-28,P030438,S003,C015195,4,0.0,0
T0000739,2020-02-20,P043416,S003,C007187,3,0.1,0
T0000740,2020-04-04,P000052,S003,,2,0.0,0
T0000741,2021-05-16,P012354,S001,C003300,2,0.0,0
T0000742,2022-08-31,P041532,S005,C015376,1,0.0,1
T0000743,2023-06-05,P020728,S004,C023116,3,0.2,0
T0000744,2024-10-06,P048232,S004,C001887,1,0.2,0
T0000745,2024-04-22,P030881,S002,C002066,2,0.2,0
T0000746,2020-05-29,P036799,S003,C014647,1,0.0,0
T0000747,2022-07-21,P048580,S001,C001605,3,0.1,0
T0000748,2022-04-28,P037492,S004,C015346,4,0.3,0
T0000749,2024-12-19,P018287,S002,C007874,3,0.1,1
T0000750,2023-07-13,P031405,S002,C011572,1,0.0,0
T0000751,2023-03-24,P019506,S004,C003957,4,0.2,0
T0000752,2021-02-02,P017466,S003,C013498,1,0.2,0
T0000753,2024-01-11,P033681,S001,C015933,4,0.0,0
T0000754,2023-11-27,P017307,S005,C004480,4,0.3,0
T0000755,2022-02-25,P017687,S001,C006303,3,0.3,0
T0000756,2022-10-09,P031865,S004,C006848,2,0.2,0
T0000757,2022-03-29,P000253,S005,C010407,2,0.1,0
T0000758,2021-05-14,P028556,S004,C018723,2,0.1,0
T0000759,2020-10-29,P019632,S002,C019188,3,0.0,1
T0000760,2023-09-05,P010498,S004,C012204,2,0.1,0
T0000761,2023-11-09,P035152,S004,C024909,4,0.0,0
T0000762,2020-01-12,P039771,S005,C024095,1,0.1,0
T0000763,2024-03-17,P039531,S004,C021407,1,0.0,0
T0000764,2024-10-28,P000206,S004,C009283,4,0.0,0
T0000765,2024-04-26,P034645,S001,C016222,4,0.1,0
T0000766,2024-12-18,P009979,S004,C004719,2,0.0,0
T0000767,2020-08-06,P023342,S001,C015620,3,0.0,0
T0000768,2024-05-13,P014493,S002,C023591,4,0.3,0
T0000769,2022-05-20,P010312,S004,C004788,3,0.0,0
T0000770,2021-03-24,P026716,S004,C018581,3,0.1,0
T0000771,2020-12-26,P048960,S005,C022646,4,0.0,0
T0000772,2024-07-04,P007598,S002,C005629,2,0.0,1
T0000773,2023-11-26,P047713,S001,C004302,2,0.0,0
T0000774,2022-11-26,P042232,S001,C022308,2,0.1,0
T0000775,2022-08-09,P004825,S003,C022653,3,0.1,0
T0000776,2020-04-12,P028869,S002,,4,0.0,1
T0000777,2023-02-15,P001981,S002,,2,0.0,0
T0000778,2021-05-25,P025007,S002,C008585,3,0.1,0
T0000779,2024-10-03,P034684,S004,C021954,3,0.0,0
T0000780,2020-09-05,P037606,S001,,4,0.0,0
T0000781,2022-07-23,P036298,S004,C013061,4,0.0,0
T0000782,2020-09-30,P030970,S003,C005413,2,0.1,1
T0000783,2024-06-29,P009663,S003,C007153,2,0.0,0
T0000784,2022-08-09,P035256,S005,C008130,3,,0
T0000785,2023-09-29,P031771,S003,,1,0.0,0
T0000786,2022-12-23,P002784,S004,C015268,1,0.1,0
T0000787,2023-02-18,P007386,S002,C009525,2,0.1,0
T0000788,2023-05-04,P006328,S005,,2,0.0,0
T0000789,2021-10-11,P005229,S003,C017194,1,0.1,1
T0000790,2024-03-26,P013265,S001,,1,0.0,0
T0000791,2024-12-30,P005722,S004,C017263,1,0.0,0
T0000792,2022-06-25,P009896,S001,C000962,2,,0
T0000793,2023-06-08,P045882,S004,C022664,3,0.2,0
T0000794,2024-07-27,P011684,S003,C001368,2,0.0,0
T0000795,2024-01-13,P021333,S002,C014485,2,0.1,0
T0000796,2024-12-31,P042502,S005,C010357,2,0.0,0
T0000797,2022-10-30,P033480,S003,C010695,4,0.0,1
T0000798,2022-05-23,P017021,S004,C024336,4,0.1,0
T0000799,2024-08-28,P023764,S003,C016203,1,0.0,1
T0000800,2023-01-27,P004669,S004,C000933,3,0.1,0
T0000801,2022-07-02,P035893,S003,C019066,3,0.1,0
T0000802,2020-11-21,P004700,S003,C008650,2,0.0,0
T0000803,2024-03-03,P018147,S002,C006652,2,0.0,0
T0000804,2024-10-30,P033588,S001,C016003,1,0.0,0
T0000805,2022-08-30,P023952,S001,C019149,2,0.1,0
T0000806,2022-07-10,P016284,S002,C018232,1,0.2,0
T0000807,2021-06-14,P005808,S001,C003846,2,0.3,0
T0000808,2024-03-19,P004193,S003,C021446,4,0.0,0
T0000809,2021-05-21,P044230,S004,C024724,1,0.2,0
T0000810,2024-09-16,P002757,S003,C008323,2,0.0,0
T0000811,2023-07-29,P019906,S003,C023742,1,0.0,0
T0000812,2021-07-21,P036127,S004,C015707,4,0.0,0
T0000813,2024-04-17,P005049,S001,C020946,1,0.0,0
T0000814,2024-05-11,P003437,S002,C005384,4,0.1,0
T0000815,2022-12-03,P036768,S004,C017278,1,0.0,0
T0000816,2022-09-19,P042626,S003,C007876,2,0.2,0
T0000817,2023-07-07,P042016,S005,C006477,1,0.1,0
T0000818,2021-05-04,P047261,S002,C004621,2,0.0,0
T0000819,2021-07-16,P015299,S001,C000461,1,0.0,0
T0000820,2022-06-19,P047421,S001,C007616,1,0.3,0
T0000821,2020-06-07,P017082,S002,C001306,3,0.0,0
T0000822,2024-01-01,P048358,S002,C008647,1,0.0,1
T0000823,2021-08-08,P034749,S004,C000733,3,0.0,0
T0000824,2021-04-25,P024516,S004,C004667,1,0.0,0
T0000825,2021-07-10,P018598,S005,C005625,3,0.0,0
T0000826,2021-11-18,P024738,S003,C003139,3,0.0,0
T0000827,2021-10-16,P030937,S005,C013431,2,,0
T0000828,2023-01-11,P037188,S004,C000384,2,0.1,0
T0000829,2020-06-14,P020024,S003,C017617,2,0.0,0
T0000830,2020-10-10,P044589,S004,C011716,1,0.0,0
T0000831,2020-11-04,P022710,S004,C010910,2,,0
T0000832,2021-04-18,P043140,S001,C018863,4,,0
T0000833,2022-02-23,P045458,S003,C012489,4,0.0,0
T0000834,2023-11-22,P049142,S004,C024603,2,0.0,0
T0000835,2020-11-08,P031744,S002,C009166,2,0.0,0
T0000836,2023-12-17,P024717,S004,,1,0.0,0
T0000837,2021-03-14,P043357,S002,C001652,4,0.0,0
T0000838,2020-05-11,P028658,S003,C019279,1,0.1,0
T0000839,2022-04-29,P017728,S003,C014101,1,0.1,0
T0000840,2022-04-14,P008773,S003,C003530,1,0.1,0
T0000841,2021-11-08,P014026,S001,C016437,3,0.2,0
T0000842,2023-01-16,P018108,S002,C007670,4,0.0,0
T0000843,2022-08-12,P005968,S001,C013589,3,0.0,0
T0000844,2022-05-01,P026562,S003,C012076,3,0.0,0
T0000845,2020-05-07,P029332,S005,C005004,2,0.0,0
T0000846,2021-02-27,P023887,S005,C021008,3,0.2,0
T0000847,2024-09-01,P032664,S005,C017840,3,0.0,0
T0000848,2022-05-10,P999999,S003,C018177,3,0.0,0
T0000849,2022-03-08,P009141,S005,C008388,3,0.0,0
T0000850,2024-04-25,P046523,S002,C006591,2,0.0,0
T0000851,2023-04-11,P007596,S003,C022539,3,0.0,0
T0000852,2023-11-25,P045066,S004,C014621,3,0.1,0
T0000853,2020-02-10,P030237,S002,C001820,1,0.0,0
T0000854,2024-10-20,P027692,S003,C023662,2,0.0,0
T0000855,2024-12-08,P035231,S003,C005040,3,0.0,0
T0000856,2024-04-16,P027235,S001,C012341,1,0.0,0
T0000857,2023-03-25,P001770,S005,C016144,3,0.0,0
T0000858,2022-02-18,P027887,S005,C014745,1,0.0,0
T0000859,2022-09-03,P016838,S003,C007755,1,0.0,0
T0000860,2020-01-13,P032420,S005,C019719,3,0.1,0
T0000861,2021-12-21,P027497,S003,C001825,4,,0
T0000862,2021-09-03,P030808,S005,C001556,3,0.0,0
T0000863,2024-03-23,P001889,S004,C017160,1,0.0,0
T0000864,2022-03-09,P002080,S003,C003967,1,0.0,0
T0000865,2024-10-13,P019031,S002,,1,0.0,0
T0000866,2024-12-31,P041192,S005,C019944,1,0.0,1
T0000867,2024-09-07,P030309,S005,C014489,1,0.0,0
T0000868,2022-05-08,P024439,S001,C019249,3,0.2,0
T0000869,2023-01-07,P027826,S004,C022841,4,0.0,0
T0000870,2024-03-10,P013592,S004,C019857,3,0.0,0
T0000871,2024-02-13,P017342,S003,C003850,4,0.0,0
T0000872,2023-01-23,P023474,S003,C011705,2,0.1,0
T0000873,2024-06-26,P047065,S004,C023121,2,0.2,1
T0000874,2023-05-20,P010824,S004,C018277,2,0.0,0
T0000875,2021-03-27,P007421,S004,C005481,3,0.0,0
T0000876,2022-09-26,P027315,S004,C024426,1,0.1,0
T0000877,2021-03-25,P000387,S003,C019958,1,0.0,0
T0000878,2021-07-12,P009046,S002,C004048,1,0.0,0
T0000879,2022-06-11,P015542,S002,C016871,4,0.0,0
T0000880,2022-09-21,P048414,S002,C008039,1,0.2,0
T0000881,2020-02-29,P030749,S001,C023248,2,0.0,1
T0000882,2022-03-07,P018826,S003,C013727,1,0.0,0
T0000883,2021-11-19,P019276,S002,C002333,3,0.0,0
T0000884,2023-10-01,P021767,S003,C006965,2,0.1,0
T0000885,2023-10-22,P006223,S002,C003207,1,0.2,1
T0000886,2024-06-22,P031374,S001,C017803,4,0.1,0
T0000887,2022-04-08,P024493,S001,C007742,1,0.0,0
T0000888,2024-01-23,P032945,S004,C010909,4,,0
T0000889,2020-12-04,P025956,S004,C004594,4,,0
T0000890,2024-09-17,P035103,S004,C021831,1,0.1,0
T0000891,2022-08-15,P036976,S001,C000073,1,0.1,0
T0000892,2020-09-18,P026995,S003,C020417,4,0.0,0
T0000893,2023-06-28,P028925,S005,C020854,1,0.0,0
T0000894,2022-12-29,P005454,S004,C018140,1,0.0,0
T0000895,2020-02-25,P001736,S005,C018369,1,0.1,0
T0000896,2022-03-17,P011595,S999,C005681,2,0.1,0
T0000897,2023-04-27,P037625,S001,C009125,2,0.3,0
T0000898,2023-03-01,P005986,S001,C023896,4,0.0,0
T0000899,2023-09-19,P047218,S005,C003321,2,0.0,0
T0000900,2020-02-25,P035174,S003,C014299,3,0.0,0
T0000901,2020-06-20,P003586,S001,C024203,4,0.1,0
T0000902,2023-08-09,P043918,S002,,1,0.0,0
T0000903,2022-05-27,P015879,S004,,2,0.0,1
T0000904,2020-10-04,P047342,S003,C020353,2,0.2,0
T0000905,2024-11-10,P028010,S001,C022330,3,0.0,0
T0000906,2022-08-03,P012500,S003,C002567,3,0.1,0
T0000907,2021-01-07,P003618,S001,C013294,4,0.1,0
